record_id,date,city,ward,road_name,latitude,longitude,rainfall_mm,humidity_percent,traffic_density_vph,road_age_years,vehicle_load_tons,drainage_quality_score,risk_label
RRA-01554,2025-09-25,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.421439,78.465988,22.87,54.24,1522.7,22.2,7.82,26.42,High
RRA-01555,2025-12-25,Hyderabad,Gachibowli Ward,Outer Ring Road,17.44682,78.381946,11.46,49.33,1526.6,11.2,6.44,21.41,Medium
RRA-01556,2025-10-24,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.423156,78.47218,15.83,,1227.5,22.2,16.69,26.42,High
RRA-01557,2025-11-08,Delhi,Laxmi Nagar Ward,Vikas Marg,28.632534,77.280984,9.51,56.34,677.7,9.6,,24.48,Low
RRA-01558,2025-01-01,Bangalore,Electronic City Ward,Hosur Road,12.857798,77.658718,12.01,49.49,1315.4,3.2,7.16,45.63,Low
RRA-01559,2025-08-07,Chennai,Koyambedu Ward,Poonamallee High Road,13.062761,80.206244,7.94,48.47,1593.2,2.5,11.72,52.88,Low
RRA-01560,2025-01-13,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.420116,78.480353,4.95,44.01,2104.4,22.2,6.47,26.42,Medium
RRA-01561,2025-02-25,Delhi,Azadpur Ward,GT Karnal Road,28.701577,77.173332,9.4,49.85,667.4,8.5,7.61,55.67,Low
RRA-01562,2025-10-25,Mumbai,Vashi Ward,Sion Panvel Highway,19.07306,73.006089,12.99,45.43,2140.1,15.5,28.52,64.06,High
RRA-01563,2025-08-06,Hyderabad,Uppal Ward,Uppal Road,17.404432,78.558017,38.43,80.51,2237.0,22.8,18.77,33.72,Critical
RRA-01564,2025-09-14,Chennai,Teynampet Ward,Anna Salai,13.041062,80.245342,23.65,64.25,1780.9,26.0,12.37,24.53,Critical
RRA-01565,2025-10-16,Mumbai,Malad Ward,Link Road,19.184472,72.852733,9.6,50.33,1008.6,27.8,24.71,34.41,High
RRA-01566,2025-12-18,Mumbai,Thane Ward,Ghodbunder Road,19.244344,72.968992,6.8,47.5,533.7,18.8,13.34,60.54,Low
RRA-01567,2025-11-24,Bangalore,Kengeri Ward,Mysore Road,12.904071,77.486996,6.08,54.71,1650.7,10.9,22.37,33.33,Medium
RRA-01568,2025-06-28,Mumbai,Vashi Ward,Sion Panvel Highway,19.076008,72.996015,84.39,98.81,1870.9,15.5,8.74,64.06,Critical
RRA-01569,2025-02-11,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.904608,77.601409,6.33,59.37,995.5,27.2,21.54,33.99,High
RRA-01570,2025-07-19,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.434061,78.464638,38.67,59.13,592.2,22.2,6.23,26.42,High
RRA-01571,2025-07-15,Delhi,Nangloi Ward,Rohtak Road,28.680593,77.060367,42.52,,1326.4,7.7,3.38,55.52,Medium
RRA-01572,2025-09-07,Delhi,Azadpur Ward,GT Karnal Road,28.709391,77.167858,21.91,60.86,2056.4,8.5,16.99,55.67,Medium
RRA-01573,2025-09-09,Hyderabad,Uppal Ward,Uppal Road,17.397737,78.56121,24.68,55.43,894.8,22.8,13.44,33.72,High
RRA-01574,2025-07-02,Bangalore,Whitefield Ward,Whitefield Main Road,12.963517,77.755484,38.43,49.36,857.2,9.0,21.68,34.76,Medium
RRA-01575,2025-02-21,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.585943,77.167408,7.83,50.01,1062.7,27.2,7.62,32.72,Medium
RRA-01576,2025-10-23,Delhi,Laxmi Nagar Ward,Vikas Marg,28.631875,77.288251,7.05,55.05,1976.4,9.6,15.15,24.48,Medium
RRA-01577,2025-10-02,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.592713,77.166826,27.93,70.51,1473.1,27.2,15.72,32.72,Critical
RRA-01578,2025-08-21,Mumbai,Bandra Ward,SV Road,19.067677,72.833801,30.65,55.52,1665.8,13.0,7.49,25.17,Medium
RRA-01579,2025-06-14,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.425004,78.463048,,59.67,825.8,22.2,23.06,26.42,High
RRA-01580,2025-11-21,Hyderabad,Gachibowli Ward,Outer Ring Road,17.455458,78.379561,4.57,50.31,1898.3,11.2,8.61,21.41,Medium
RRA-01581,2025-10-09,Chennai,Tambaram Ward,GST Road,12.926398,80.095445,33.74,58.59,1240.6,27.5,12.89,8.73,Critical
RRA-01582,2025-10-13,Mumbai,Malad Ward,Link Road,19.185453,72.848988,9.46,47.21,683.4,27.8,45.0,34.41,Critical
RRA-01583,2025-10-10,Bangalore,Bellandur Ward,Sarjapur Road,12.910238,77.681012,18.89,63.76,965.3,21.0,6.75,33.19,Medium
RRA-01584,2025-09-03,Hyderabad,Uppal Ward,Uppal Road,17.399626,78.560551,38.25,75.06,714.8,22.8,13.23,33.72,High
RRA-01585,2025-09-20,Pune,Vadgaon Sheri Ward,Nagar Road,18.553858,73.91783,18.46,39.6,933.9,27.7,10.76,20.82,High
RRA-01586,2025-06-10,Chennai,Neelankarai Ward,East Coast Road,12.953283,80.255334,13.59,42.77,653.5,26.6,,44.7,Medium
RRA-01587,2025-09-12,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.414512,78.444449,24.81,72.84,1176.1,24.5,11.9,34.45,High
RRA-01588,2025-12-18,Delhi,Azadpur Ward,GT Karnal Road,28.704279,77.18396,12.64,47.84,1300.7,8.5,9.6,55.67,Low
RRA-01589,2025-09-05,Delhi,Laxmi Nagar Ward,Vikas Marg,28.637071,77.277996,21.37,49.27,517.1,9.6,28.35,24.48,Medium
RRA-01590,2025-01-29,Mumbai,Thane Ward,Ghodbunder Road,19.240509,72.984811,11.77,47.27,985.4,18.8,3.56,60.54,Low
RRA-01591,2025-07-06,Mumbai,Thane Ward,Ghodbunder Road,19.241259,72.973962,61.8,95.47,723.7,18.8,9.57,60.54,High
RRA-01592,2025-07-18,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.579716,77.162829,,62.49,2087.1,27.2,22.09,32.72,Critical
RRA-01593,2025-09-21,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.590008,77.168426,13.54,,1258.9,27.2,13.85,32.72,High
RRA-01594,2025-11-08,Bangalore,Peenya Ward,Tumkur Road,13.033337,77.503167,4.05,53.24,884.0,7.4,7.1,84.46,Low
RRA-01595,2025-12-13,Delhi,Nizamuddin Ward,Mathura Road,28.578389,77.249078,5.17,65.63,1946.3,15.6,13.94,61.4,Medium
RRA-01596,2025-11-15,Pune,Vadgaon Sheri Ward,Nagar Road,18.553933,73.915848,4.51,52.5,1792.1,27.7,12.24,20.82,High
RRA-01597,2025-06-15,Chennai,Tambaram Ward,GST Road,12.923916,80.091143,14.8,49.42,1174.7,27.5,14.66,8.73,High
RRA-01598,2025-04-16,Delhi,Laxmi Nagar Ward,Vikas Marg,28.62791,77.271504,13.74,58.48,927.2,9.6,,24.48,Low
RRA-01599,2025-10-11,Mumbai,Bandra Ward,SV Road,19.06467,72.82739,9.64,54.2,765.5,13.0,6.18,25.17,Low
RRA-01600,2025-09-12,Bangalore,HAL Ward,Old Airport Road,12.960695,77.653434,18.98,52.35,1965.8,5.6,15.08,58.83,Medium
RRA-01601,2025-06-19,Hyderabad,Gachibowli Ward,Outer Ring Road,17.450176,78.366836,,58.27,1826.4,11.2,9.1,21.41,Medium
RRA-01602,2025-12-26,Delhi,Nizamuddin Ward,Mathura Road,28.588449,77.248798,2.94,43.29,1279.2,15.6,11.84,61.4,Low
RRA-01603,2025-02-06,Mumbai,Ghatkopar Ward,LBS Marg,19.085992,72.906941,,48.42,886.0,8.0,15.78,64.75,Low
RRA-01604,2025-08-24,Chennai,Tambaram Ward,GST Road,12.924093,80.099396,19.47,54.68,1559.4,27.5,14.09,8.73,High
RRA-01605,2025-08-29,Bangalore,Peenya Ward,Tumkur Road,13.035658,77.525785,22.89,61.75,1153.2,7.4,13.23,84.46,Low
RRA-01606,2025-11-17,Bangalore,Bellandur Ward,Sarjapur Road,12.905769,77.686458,3.45,45.82,1088.4,21.0,6.12,33.19,Medium
RRA-01607,2025-02-19,Delhi,Dwarka Ward,NH48 Highway,28.602405,77.049836,13.24,44.75,1771.1,3.7,10.21,33.75,Low
RRA-01608,2025-03-14,Mumbai,Andheri Ward,Western Express Highway,19.124781,72.85715,9.6,51.54,489.2,18.2,14.51,59.23,Low
RRA-01609,2025-08-19,Hyderabad,Gachibowli Ward,Outer Ring Road,17.445499,78.37872,34.28,59.71,1287.4,11.2,18.44,21.41,High
RRA-01610,2025-08-11,Hyderabad,Gachibowli Ward,Outer Ring Road,17.454258,78.375319,34.94,58.01,2442.9,11.2,4.18,21.41,High
RRA-01611,2025-06-29,Delhi,Laxmi Nagar Ward,Vikas Marg,28.630387,77.272975,33.31,59.35,1971.0,9.6,23.28,24.48,High
RRA-01612,2025-07-23,Mumbai,Malad Ward,Link Road,19.187378,72.853612,65.28,98.73,1282.1,27.8,18.8,34.41,Critical
RRA-01613,2025-03-05,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.451253,73.85631,7.68,48.24,1574.9,27.9,7.48,10.35,High
RRA-01614,2025-08-24,Bangalore,Electronic City Ward,Hosur Road,12.847886,77.663374,28.14,68.92,1603.3,3.2,11.09,45.63,Medium
RRA-01615,2025-03-26,Bangalore,Whitefield Ward,Whitefield Main Road,12.975237,77.751541,13.72,50.84,625.0,9.0,9.8,34.76,Low
RRA-01616,2025-09-25,Delhi,Nangloi Ward,Rohtak Road,28.684574,77.049267,17.54,59.15,4377.319581063614,7.7,5.73,55.52,Low
RRA-01617,2025-12-29,Bangalore,Electronic City Ward,Hosur Road,12.844394,77.663333,11.16,53.29,1079.5,3.2,2.24,45.63,Low
RRA-01618,2025-12-14,Hyderabad,Uppal Ward,Uppal Road,17.400636,78.556522,3.4,51.17,1348.1,22.8,7.1,33.72,Medium
RRA-01619,2025-07-07,Bangalore,Whitefield Ward,Whitefield Main Road,12.964595,77.750082,36.91,65.4,1320.3,9.0,14.4,34.76,Medium
RRA-01620,2025-10-27,Bangalore,Marathahalli Ward,Outer Ring Road,12.951656,77.70108,5.78,46.36,2327.9,15.6,18.01,54.34,Medium
RRA-01621,2025-10-14,Delhi,Nizamuddin Ward,Mathura Road,28.585109,77.266261,9.02,49.14,1301.1,15.6,3.69,61.4,Low
RRA-01622,2025-12-11,Delhi,Laxmi Nagar Ward,Vikas Marg,28.636012,77.275753,7.88,54.69,862.3,9.6,25.34,24.48,Medium
RRA-01623,2025-08-19,Delhi,Nangloi Ward,Rohtak Road,28.671572,77.057743,31.94,64.4,981.7,7.7,16.9,55.52,Medium
RRA-01624,2025-01-01,Delhi,Laxmi Nagar Ward,Vikas Marg,28.618081,77.281906,3.72,46.52,125.8,9.6,17.1,24.48,Low
RRA-01625,2025-09-19,Delhi,Laxmi Nagar Ward,Vikas Marg,28.633697,77.275279,12.97,54.32,1505.1,9.6,7.78,24.48,Medium
RRA-01626,2025-06-04,Hyderabad,Gachibowli Ward,Outer Ring Road,17.446773,78.376775,24.12,62.31,338.6,11.2,18.67,21.41,Medium
RRA-01627,2025-03-20,Delhi,Azadpur Ward,GT Karnal Road,28.708849,77.18322,14.95,,1915.6,8.5,5.2,55.67,Low
RRA-01628,2025-03-02,Delhi,Dwarka Ward,NH48 Highway,28.591377,77.057358,4.17,49.79,1850.0,3.7,14.38,33.75,Low
RRA-01629,2025-07-06,Pune,Bibwewadi Ward,Pune Satara Road,18.464838,73.870363,39.49,74.39,1894.3,27.2,18.38,53.6,Critical
RRA-01630,2025-06-19,Delhi,Dwarka Ward,NH48 Highway,28.597675,77.045885,32.58,69.79,1804.5,3.7,3.22,33.75,Medium
RRA-01631,2025-09-16,Mumbai,Andheri Ward,Western Express Highway,19.131595,72.836531,27.18,60.1,1177.4,18.2,19.24,59.23,High
RRA-01632,2025-09-28,Bangalore,Marathahalli Ward,Outer Ring Road,12.962219,77.701677,19.46,63.45,1626.9,15.6,9.11,54.34,Medium
RRA-01633,2025-10-26,Pune,Bibwewadi Ward,Pune Satara Road,18.459831,73.857362,9.35,45.35,1409.5,27.2,26.1,53.6,High
RRA-01634,2025-06-19,Bangalore,Electronic City Ward,Hosur Road,12.842121,77.651048,25.88,60.78,1018.6,3.2,16.88,45.63,Low
RRA-01635,2025-05-16,Bangalore,Bellandur Ward,Sarjapur Road,12.90703,77.680395,,47.22,1976.3,21.0,19.07,33.19,High
RRA-01636,2025-07-21,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.59219,77.167053,41.26,68.11,1661.0,27.2,,32.72,Critical
RRA-01637,2025-01-25,Pune,Vadgaon Sheri Ward,Nagar Road,18.571164,73.912463,4.62,45.97,2101.0,27.7,7.72,20.82,High
RRA-01638,2025-07-03,Delhi,Dwarka Ward,NH48 Highway,28.596659,77.049579,37.4,65.5,1926.2,3.7,5.98,33.75,Medium
RRA-01639,2025-04-28,Bangalore,Kengeri Ward,Mysore Road,12.898622,77.481952,9.64,48.75,1417.9,10.9,11.48,33.33,Low
RRA-01640,2025-05-26,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.90757,80.221608,4.68,53.18,2569.2,8.9,19.77,46.95,Medium
RRA-01641,2025-08-29,Bangalore,Peenya Ward,Tumkur Road,13.03118,77.520941,28.99,63.32,2014.2,7.4,13.21,84.46,Medium
RRA-01642,2025-07-15,Mumbai,Thane Ward,Ghodbunder Road,19.240051,72.971274,70.57,94.91,2302.2,18.8,7.07,60.54,Critical
RRA-01643,2025-11-05,Pune,Vadgaon Sheri Ward,Nagar Road,18.54994,73.919636,7.16,44.68,1749.2,27.7,5.92,20.82,High
RRA-01644,2025-07-04,Mumbai,Vashi Ward,Sion Panvel Highway,19.072661,72.998126,61.64,76.73,733.2,15.5,10.17,64.06,High
RRA-01645,2025-12-22,Hyderabad,Gachibowli Ward,Outer Ring Road,17.43941,78.373161,17.12,51.81,1291.0,11.2,15.42,21.41,Medium
RRA-01646,2025-01-24,Mumbai,Malad Ward,Link Road,19.194437,72.850493,8.36,58.62,1220.9,27.8,15.28,34.41,High
RRA-01647,2025-03-22,Bangalore,Kengeri Ward,Mysore Road,12.901905,77.488137,9.96,53.13,1445.6,10.9,23.36,33.33,Medium
RRA-01648,2025-12-14,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.897415,77.595963,4.56,43.78,1012.3,27.2,4.0,33.99,Medium
RRA-01649,2025-06-23,Bangalore,Marathahalli Ward,Outer Ring Road,12.958815,77.693332,29.93,49.55,917.6,15.6,5.98,54.34,Medium
RRA-01650,2025-05-01,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.898351,77.601673,15.57,58.15,1882.9,27.2,2.33,33.99,High
RRA-01651,2025-01-09,Mumbai,Malad Ward,Link Road,19.196574,72.847947,8.49,50.56,1133.5,27.8,35.27,34.41,Critical
RRA-01652,2025-04-24,Bangalore,Peenya Ward,Tumkur Road,13.02584,77.518403,6.33,52.26,724.0,7.4,15.43,84.46,Low
RRA-01653,2025-05-03,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.897179,77.601064,16.32,59.69,702.5,27.2,26.03,33.99,High
RRA-01654,2025-06-21,Bangalore,Peenya Ward,Tumkur Road,13.028635,77.516431,30.33,73.03,1196.0,7.4,17.42,84.46,Medium
RRA-01655,2025-08-08,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.420231,78.441138,39.02,66.65,1889.3,24.5,18.15,34.45,Critical
RRA-01656,2025-09-05,Chennai,Koyambedu Ward,Poonamallee High Road,13.06914,80.193201,16.17,65.52,2737.7,2.5,,52.88,Medium
RRA-01657,2025-02-25,Bangalore,Kengeri Ward,Mysore Road,12.915955,77.479971,3.62,37.45,1206.8,10.9,,33.33,Low
RRA-01658,2025-10-25,Hyderabad,Gachibowli Ward,Outer Ring Road,17.451057,78.386615,8.16,64.96,,11.2,11.57,21.41,Medium
RRA-01659,2025-02-24,Delhi,Nangloi Ward,Rohtak Road,28.686699,77.054273,18.08,60.38,1970.6,7.7,19.3,55.52,Medium
RRA-01660,2025-10-13,Pune,Bibwewadi Ward,Pune Satara Road,18.475823,73.86793,9.24,53.61,2024.8,27.2,11.79,53.6,High
RRA-01661,2025-05-13,Mumbai,Thane Ward,Ghodbunder Road,19.22969,72.981607,48.97,62.26,696.1,18.8,17.43,60.54,High
RRA-01662,2025-07-31,Mumbai,Thane Ward,Ghodbunder Road,19.241154,72.980027,45.43,73.73,1144.1,18.8,8.73,60.54,High
RRA-01663,2025-12-02,Bangalore,Peenya Ward,Tumkur Road,13.026,77.519619,8.01,49.54,1398.3,7.4,23.98,84.46,Low
RRA-01664,2025-03-21,Pune,Vadgaon Sheri Ward,Nagar Road,18.556038,73.91693,12.1,53.84,1135.6,27.7,6.59,20.82,High
RRA-01665,2025-01-23,Mumbai,Bandra Ward,SV Road,19.063951,72.831323,11.58,62.43,1221.9,13.0,20.28,25.17,Medium
RRA-01666,2025-10-08,Mumbai,Chembur Ward,Eastern Express Highway,19.053929,72.891829,11.44,57.76,1708.8,22.7,20.93,49.17,High
RRA-01667,2025-09-03,Mumbai,Thane Ward,Ghodbunder Road,19.246296,72.977355,36.87,67.0,614.7,18.8,6.02,60.54,Medium
RRA-01668,2025-11-10,Chennai,Koyambedu Ward,Poonamallee High Road,13.076947,80.198767,33.25,76.43,,2.5,31.82,52.88,High
RRA-01669,2025-05-20,Hyderabad,Uppal Ward,Uppal Road,17.402681,78.555845,13.61,62.51,1156.8,22.8,4.42,33.72,Medium
RRA-01670,2025-09-06,Pune,Bibwewadi Ward,Pune Satara Road,18.4627,73.854046,22.06,57.47,2177.9,27.2,12.7,53.6,High
RRA-01671,2025-05-25,Mumbai,Malad Ward,Link Road,19.192216,72.85373,52.26,,1364.3,27.8,13.05,34.41,Critical
RRA-01672,2025-05-29,Mumbai,Andheri Ward,Western Express Highway,19.116923,72.852137,47.33,79.37,2231.5,18.2,10.02,59.23,High
RRA-01673,2025-03-16,Delhi,Laxmi Nagar Ward,Vikas Marg,28.634693,77.275263,5.28,43.86,1143.0,9.6,6.9,24.48,Low
RRA-01674,2025-05-19,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.896355,80.23068,4.75,56.83,1301.4,8.9,11.57,46.95,Low
RRA-01675,2025-05-01,Hyderabad,Gachibowli Ward,Outer Ring Road,17.443934,78.380394,8.02,51.59,2516.9,11.2,16.53,21.41,Medium
RRA-01676,2025-02-06,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.430098,78.476151,2.94,41.9,3352.2,22.2,11.44,26.42,High
RRA-01677,2025-12-10,Bangalore,Marathahalli Ward,Outer Ring Road,12.960996,77.707006,4.52,36.11,956.7,15.6,6.32,54.34,Low
RRA-01678,2025-12-04,Delhi,Azadpur Ward,GT Karnal Road,28.696842,77.173685,5.23,41.57,2021.4,8.5,9.06,55.67,Low
RRA-01679,2025-09-09,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.584608,77.168602,29.98,65.61,3080.1,27.2,9.67,32.72,Critical
RRA-01680,2025-06-19,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.599664,77.170078,36.57,64.02,503.6,27.2,11.27,32.72,High
RRA-01681,2025-08-23,Bangalore,Marathahalli Ward,Outer Ring Road,12.953546,77.700458,32.99,62.11,910.7,15.6,7.41,54.34,Medium
RRA-01682,2025-01-06,Bangalore,Marathahalli Ward,Outer Ring Road,12.961875,77.699481,4.27,56.62,2107.5,15.6,9.73,54.34,Medium
RRA-01683,2025-02-04,Bangalore,Kengeri Ward,Mysore Road,12.910229,77.491746,8.75,48.18,222.2,10.9,5.91,33.33,Low
RRA-01684,2025-05-14,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.899497,77.592431,15.05,56.7,2069.9,27.2,8.86,33.99,High
RRA-01685,2025-11-05,Pune,Vadgaon Sheri Ward,Nagar Road,18.54748,73.910447,13.05,55.39,830.0,27.7,16.6,20.82,High
RRA-01686,2025-10-10,Bangalore,Kengeri Ward,Mysore Road,12.909022,77.473707,16.11,54.0,,10.9,8.66,33.33,Medium
RRA-01687,2025-02-19,Delhi,Nizamuddin Ward,Mathura Road,28.586967,77.259854,11.99,51.65,,15.6,15.0,61.4,Medium
RRA-01688,2025-03-04,Chennai,Tambaram Ward,GST Road,12.921928,80.100847,4.56,53.56,1496.5,27.5,5.45,8.73,High
RRA-01689,2025-08-01,Hyderabad,Uppal Ward,Uppal Road,17.399189,78.554481,37.53,,987.6,22.8,7.64,33.72,High
RRA-01690,2025-07-01,Pune,Vadgaon Sheri Ward,Nagar Road,18.555096,73.909971,37.59,61.76,1717.9,27.7,18.55,20.82,Critical
RRA-01691,2025-03-11,Chennai,Neelankarai Ward,East Coast Road,12.954674,80.25024,5.51,52.75,619.3,26.6,7.3,44.7,Medium
RRA-01692,2025-06-10,Mumbai,Ghatkopar Ward,LBS Marg,19.080752,72.903074,73.53,69.62,2561.6,8.0,13.1,64.75,Critical
RRA-01693,2025-07-10,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.583497,77.164598,42.55,75.56,1792.9,27.2,4.34,32.72,Critical
RRA-01694,2025-02-06,Bangalore,Marathahalli Ward,Outer Ring Road,12.96338,77.692412,8.9,49.55,336.7,15.6,16.82,54.34,Low
RRA-01695,2025-06-14,Mumbai,Ghatkopar Ward,LBS Marg,19.094545,72.906414,61.38,80.7,1200.7,8.0,5.08,64.75,Medium
RRA-01696,2025-01-25,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.914112,80.23261,13.57,51.0,2398.4,8.9,4.02,46.95,Medium
RRA-01697,2025-02-22,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.458876,73.848152,8.13,50.25,1423.1,27.9,12.31,10.35,High
RRA-01698,2025-05-21,Bangalore,Peenya Ward,Tumkur Road,13.031598,77.521779,,52.32,2941.9,7.4,20.41,84.46,Medium
RRA-01699,2025-04-20,Bangalore,Marathahalli Ward,Outer Ring Road,12.95552,77.704519,18.88,59.36,1660.9,15.6,13.46,54.34,Medium
RRA-01700,2025-01-31,Mumbai,Bandra Ward,SV Road,19.057113,72.83442,7.92,50.42,1300.9,13.0,25.52,25.17,Medium
RRA-01701,2025-02-18,Mumbai,Malad Ward,Link Road,19.182658,72.857311,10.15,51.85,1798.4,27.8,14.95,34.41,High
RRA-01702,2025-06-03,Mumbai,Andheri Ward,Western Express Highway,19.129237,72.836792,61.69,85.77,11318.39443343162,18.2,6.5,59.23,Critical
RRA-01703,2025-08-15,Pune,Vadgaon Sheri Ward,Nagar Road,18.554882,73.912705,38.38,72.8,726.6,27.7,7.16,20.82,High
RRA-01704,2025-09-27,Chennai,Teynampet Ward,Anna Salai,13.044868,80.233878,27.01,61.39,444.4,26.0,14.85,24.53,High
RRA-01705,2025-11-02,Chennai,Tambaram Ward,GST Road,12.925788,80.100661,49.17,73.66,449.8,27.5,11.02,8.73,Critical
RRA-01706,2025-11-06,Mumbai,Andheri Ward,Western Express Highway,19.112772,72.855362,16.99,67.52,2248.5,18.2,9.79,59.23,High
RRA-01707,2025-09-01,Delhi,Nangloi Ward,Rohtak Road,28.673528,77.04676,25.82,51.6,1784.0,7.7,,55.52,Medium
RRA-01708,2025-01-12,Chennai,Teynampet Ward,Anna Salai,13.032744,80.243539,3.54,39.82,684.4,26.0,18.62,24.53,Medium
RRA-01709,2025-03-05,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.590651,77.171528,9.67,52.32,485.9,27.2,11.91,32.72,Medium
RRA-01710,2025-11-14,Mumbai,Thane Ward,Ghodbunder Road,19.248705,72.980836,23.01,53.69,2163.9,18.8,21.64,60.54,High
RRA-01711,2025-05-05,Bangalore,Bellandur Ward,Sarjapur Road,12.907108,77.68649,11.89,48.08,1178.3,21.0,28.66,33.19,High
RRA-01712,2025-10-21,Mumbai,Thane Ward,Ghodbunder Road,19.242306,72.979373,12.73,58.38,843.9,18.8,19.74,60.54,Medium
RRA-01713,2025-10-22,Chennai,Koyambedu Ward,Poonamallee High Road,13.068289,80.19312,43.44,67.51,1864.8,2.5,5.72,52.88,Medium
RRA-01714,2025-11-06,Bangalore,Peenya Ward,Tumkur Road,13.029409,77.536538,20.33,58.39,596.7,7.4,20.65,84.46,Low
RRA-01715,2025-05-21,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.589701,77.158788,28.92,60.46,1016.5,27.2,9.98,32.72,High
RRA-01716,2025-04-30,Mumbai,Thane Ward,Ghodbunder Road,19.237143,72.989916,26.49,54.94,1099.5,18.8,14.32,60.54,Medium
RRA-01717,2025-02-13,Pune,Baner Ward,Baner Road,18.559377,73.78172,5.71,54.37,1596.9,6.4,5.31,70.82,Low
RRA-01718,2025-08-17,Mumbai,Chembur Ward,Eastern Express Highway,19.051359,72.903296,37.01,59.29,1067.3,22.7,15.88,49.17,High
RRA-01719,2025-10-27,Pune,Vadgaon Sheri Ward,Nagar Road,18.55004,73.916128,5.05,41.46,484.9,27.7,18.36,20.82,High
RRA-01720,2025-08-01,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.407749,78.430593,49.11,78.37,1515.4,24.5,17.28,34.45,Critical
RRA-01721,2025-12-27,Mumbai,Malad Ward,Link Road,19.182538,72.835027,8.93,63.42,317.0,27.8,7.76,34.41,Medium
RRA-01722,2025-01-05,Mumbai,Andheri Ward,Western Express Highway,19.109263,72.849916,8.03,43.99,866.3,18.2,22.9,59.23,Medium
RRA-01723,2025-12-23,Chennai,Neelankarai Ward,East Coast Road,12.960373,80.263674,17.75,52.95,1750.6,26.6,7.59,44.7,High
RRA-01724,2025-03-30,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.595459,77.155012,5.98,46.77,1157.4,27.2,14.31,32.72,Medium
RRA-01725,2025-03-02,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.43131,78.461839,4.69,50.1,1306.2,22.2,6.81,26.42,Medium
RRA-01726,2025-11-11,Mumbai,Thane Ward,Ghodbunder Road,19.23745,72.978323,17.23,60.49,637.5,18.8,17.8,60.54,Medium
RRA-01727,2025-09-13,Chennai,Tambaram Ward,GST Road,12.925604,80.096534,19.71,65.55,1520.4,27.5,6.42,8.73,High
RRA-01728,2025-10-08,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.903882,77.600021,8.13,41.47,1407.9,27.2,14.48,33.99,High
RRA-01729,2025-01-28,Delhi,Laxmi Nagar Ward,Vikas Marg,28.637036,77.275802,6.49,55.53,1329.8,9.6,18.07,24.48,Medium
RRA-01730,2025-07-27,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.403755,78.438734,39.24,73.98,1472.5,24.5,9.65,34.45,Critical
RRA-01731,2025-09-12,Mumbai,Bandra Ward,SV Road,19.047271,72.824159,21.77,59.39,100.0,13.0,9.2,25.17,Low
RRA-01732,2025-01-07,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.416854,78.461568,6.56,61.07,842.7,22.2,8.96,26.42,Medium
RRA-01733,2025-06-25,Hyderabad,Gachibowli Ward,Outer Ring Road,17.444922,78.383768,26.46,61.95,874.3,11.2,7.56,21.41,Medium
RRA-01734,2025-11-05,Mumbai,Malad Ward,Link Road,19.191782,72.840432,14.24,49.69,1206.5,27.8,13.5,34.41,High
RRA-01735,2025-04-22,Mumbai,Malad Ward,Link Road,19.184781,72.850529,25.0,63.42,1028.2,27.8,18.94,34.41,Critical
RRA-01736,2025-07-22,Bangalore,Peenya Ward,Tumkur Road,13.030577,77.524456,,65.33,537.9,7.4,16.98,84.46,Low
RRA-01737,2025-02-02,Delhi,Dwarka Ward,NH48 Highway,28.585555,77.051575,4.48,52.58,1539.1,3.7,14.47,33.75,Low
RRA-01738,2025-09-10,Hyderabad,Uppal Ward,Uppal Road,17.398128,78.556801,21.85,56.82,1867.8,22.8,17.61,33.72,High
